satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
0.24,0.89,many,169,long,0,0,0,IT,low
0.88,0.7,many,146,long,0,0,0,sales,low
0.52,0.37,little,118,short,0,0,0,product_mng,high
0.73,0.9,many,266,middle,0,0,0,sales,medium
0.5,0.53,middle,121,long,0,0,0,support,low
0.61,0.61,many,246,short,0,0,0,accounting,low
0.65,0.89,many,204,long,1,0,0,support,low
0.83,0.78,many,250,short,1,0,0,sales,low
0.89,0.86,many,153,middle,0,0,0,accounting,low
0.9,0.68,middle,135,middle,0,0,0,RandD,low
0.89,0.59,middle,265,long,0,0,0,RandD,low
0.57,0.64,many,151,short,0,0,0,management,medium
0.89,0.9,many,160,short,0,0,0,accounting,low
0.53,0.98,middle,219,long,0,0,0,IT,low
0.92,0.76,middle,171,short,0,0,0,sales,medium
0.66,0.85,many,165,long,0,0,0,product_mng,medium
0.72,0.98,many,156,middle,0,0,0,product_mng,medium
0.9,0.92,middle,139,middle,0,0,0,technical,low
0.73,0.86,many,179,middle,0,0,0,technical,medium
0.82,0.75,middle,161,middle,0,0,0,sales,low
0.93,0.84,many,266,middle,0,0,0,RandD,low
0.79,0.54,many,212,long,0,0,0,marketing,medium
0.77,0.86,many,282,long,0,0,0,sales,low
0.7,0.68,middle,150,middle,0,0,0,support,low
0.7,0.6,many,158,middle,0,0,0,product_mng,low
0.78,0.91,middle,177,short,0,0,0,sales,high
0.58,0.67,little,180,short,0,0,0,technical,medium
0.86,0.68,many,246,short,0,0,0,sales,medium
0.62,0.57,middle,174,short,0,0,0,sales,low
0.68,0.59,many,147,short,0,0,0,marketing,medium
0.67,0.78,many,241,long,0,0,1,hr,medium
0.12,0.78,many,260,long,0,0,0,management,medium
0.77,0.73,middle,201,long,0,0,0,management,high
0.7,1,many,261,middle,0,0,0,technical,low
0.86,0.73,middle,241,middle,0,0,0,hr,low
0.73,0.8,many,251,short,1,0,0,support,low
0.31,0.92,many,197,long,0,0,0,IT,low
0.55,0.79,middle,162,short,0,0,0,technical,low
0.57,0.88,many,140,short,0,0,0,support,medium
0.17,0.82,many,193,long,0,0,0,IT,high
0.53,0.92,middle,199,short,0,0,0,hr,medium
0.96,0.82,many,201,short,0,0,0,sales,high
0.66,0.85,middle,178,long,1,0,0,marketing,medium
0.21,0.65,many,223,middle,1,0,0,sales,low
0.97,0.47,middle,157,long,0,0,0,marketing,low
0.79,0.87,many,240,short,1,0,0,technical,medium
0.64,0.75,middle,214,middle,0,0,0,hr,medium
0.55,0.6,many,271,middle,1,0,0,RandD,medium
0.63,0.74,many,202,middle,0,0,0,hr,low
0.67,0.65,middle,265,middle,0,0,0,product_mng,medium
0.21,0.55,many,189,short,0,0,0,technical,low
0.51,0.39,many,132,long,1,0,1,technical,low
0.81,0.76,many,198,long,0,0,0,IT,medium
0.79,0.59,little,157,long,0,0,0,sales,high
0.69,0.76,middle,153,middle,0,0,0,technical,medium
0.5,0.73,middle,154,long,0,0,0,IT,medium
0.45,0.6,many,176,long,0,0,0,sales,medium
0.88,0.88,middle,153,middle,0,0,0,technical,low
0.81,0.76,many,198,long,0,0,0,IT,medium
0.54,0.97,many,258,middle,0,0,0,support,low
0.87,0.95,many,251,middle,0,0,0,technical,medium
0.98,0.96,many,139,middle,0,0,0,support,medium
0.63,0.64,many,212,long,0,0,0,sales,medium
0.77,0.83,many,271,middle,0,0,0,support,low
0.41,0.38,many,142,long,1,0,0,support,low
0.65,0.77,middle,233,short,0,0,0,sales,high
0.9,0.56,middle,149,short,0,0,0,sales,high
0.92,0.6,middle,179,short,0,0,0,IT,low
0.96,0.69,middle,214,short,1,0,0,IT,low
0.73,0.87,many,263,short,0,0,0,support,low
0.24,0.7,many,153,long,1,0,0,marketing,low
0.71,0.97,many,208,long,1,0,0,management,medium
0.95,0.9,middle,259,short,0,0,0,support,low
0.98,0.91,middle,165,short,1,0,0,hr,medium
0.53,0.64,middle,143,short,0,0,0,sales,low
0.63,0.71,many,141,short,0,0,0,RandD,medium
0.79,0.72,many,240,long,0,0,0,IT,low
0.93,0.62,many,258,middle,0,0,0,sales,medium
0.62,0.67,little,153,middle,0,0,0,marketing,low
0.93,0.86,many,145,middle,0,0,0,technical,medium
0.63,0.47,middle,180,middle,1,0,0,support,high
0.81,0.8,many,229,short,0,0,0,sales,medium
0.2,0.41,many,264,middle,0,0,0,sales,medium
0.76,0.85,middle,180,long,0,0,0,sales,medium
0.99,0.99,middle,228,long,0,0,0,IT,low
0.94,0.58,many,190,middle,1,0,0,support,high
0.18,0.75,many,170,long,0,0,0,sales,low
0.95,0.9,middle,155,middle,0,0,0,technical,medium
0.65,0.54,many,260,middle,0,0,0,technical,medium
0.77,0.63,many,236,long,0,0,0,IT,medium
1,0.86,little,264,middle,0,0,0,IT,medium
0.58,0.71,many,145,middle,1,0,1,RandD,medium
0.61,0.61,many,239,short,0,0,1,hr,high
0.99,0.98,many,169,middle,1,0,0,technical,low
0.71,0.68,many,226,middle,0,0,0,technical,low
0.56,0.81,many,188,middle,1,0,0,marketing,low
0.55,0.88,middle,173,middle,1,0,0,technical,low
0.96,0.59,middle,158,middle,1,0,0,accounting,high
0.8,0.97,many,220,middle,0,0,0,support,low
0.67,0.71,many,178,long,0,0,0,IT,low
0.74,0.98,many,160,short,0,0,0,support,low
0.69,0.62,many,183,long,0,0,0,support,low
0.67,0.82,many,246,long,0,0,0,accounting,medium
0.54,0.73,little,100,middle,0,0,0,IT,low
0.87,0.91,middle,229,middle,1,0,0,sales,medium
0.97,1,middle,198,short,0,0,0,sales,low
0.49,0.48,middle,190,short,0,0,0,technical,medium
0.56,0.85,middle,265,long,1,0,0,management,low
0.85,0.55,middle,137,middle,1,0,0,sales,low
0.8,0.58,many,127,middle,0,0,0,sales,low
0.7,0.78,many,264,short,0,0,0,sales,medium
0.5,0.77,middle,267,short,0,0,0,management,high
0.83,0.71,middle,243,short,1,0,0,IT,low
0.15,0.36,many,159,short,0,0,0,accounting,low
0.62,0.67,little,153,middle,0,0,0,marketing,low
0.84,0.69,many,149,middle,0,0,0,marketing,medium
0.74,0.8,middle,219,short,0,0,0,marketing,medium
0.63,0.61,many,118,short,0,0,0,IT,low
0.49,0.67,middle,140,short,0,0,0,hr,medium
0.44,0.65,middle,175,short,0,0,0,IT,low
0.66,0.59,middle,145,middle,0,0,0,hr,medium
0.57,0.75,many,151,short,0,0,0,sales,medium
0.93,0.98,many,160,middle,0,0,0,sales,low
0.89,0.52,middle,190,middle,0,0,0,RandD,medium
0.91,0.69,many,240,middle,0,0,0,sales,medium
0.95,0.51,middle,254,long,0,0,0,technical,medium
0.71,0.66,middle,268,long,0,0,0,marketing,high
0.89,0.66,many,252,middle,0,0,0,technical,medium
0.65,0.85,many,201,long,0,0,0,support,low
0.92,0.6,many,236,middle,1,0,1,sales,medium
0.15,0.67,many,167,long,0,0,0,sales,low
0.58,0.67,middle,156,short,0,0,0,RandD,low
0.61,0.99,many,251,short,0,0,0,IT,low
0.77,0.66,middle,147,short,0,0,0,sales,medium
0.51,0.74,middle,271,long,0,0,0,RandD,medium
0.6,0.99,many,160,middle,0,0,0,sales,low
0.24,0.55,many,231,long,0,0,0,sales,low
0.21,0.39,little,118,long,0,0,0,sales,medium
0.59,0.6,middle,149,long,0,0,0,sales,medium
0.69,0.76,many,255,long,0,0,0,technical,low
0.71,0.96,middle,201,middle,0,0,0,RandD,low
0.91,0.94,many,159,middle,0,0,0,technical,low
0.64,0.64,middle,234,middle,1,0,0,sales,high
0.62,0.71,many,168,short,0,0,0,sales,high
0.54,0.51,middle,265,middle,0,0,0,accounting,low
0.7,0.73,middle,194,short,0,0,0,RandD,low
0.49,0.49,middle,168,long,0,0,0,sales,low
0.95,0.48,many,214,long,1,0,1,sales,medium
0.82,0.74,middle,163,short,0,0,0,sales,high
0.72,0.98,many,180,short,0,0,0,sales,medium
0.69,0.91,many,247,long,0,0,0,RandD,medium
0.85,0.86,many,250,middle,0,0,0,technical,low
0.78,0.77,middle,244,short,0,0,0,technical,medium
0.89,0.99,many,205,short,0,0,1,sales,medium
0.57,0.53,middle,162,middle,0,0,0,support,low
0.53,0.75,many,239,short,1,0,0,technical,medium
0.62,0.91,middle,251,long,0,0,0,sales,medium
0.49,0.67,middle,140,short,0,0,0,hr,medium
0.32,0.8,middle,263,middle,0,0,0,marketing,medium
0.65,0.48,many,144,middle,0,0,0,accounting,low
0.97,0.75,many,228,long,0,0,0,sales,low
0.14,0.43,little,238,middle,0,0,0,hr,low
0.87,0.73,middle,172,middle,1,0,0,support,low
0.49,0.66,many,194,middle,0,0,0,sales,medium
0.56,0.48,middle,134,middle,0,0,0,product_mng,low
0.6,0.53,many,103,short,0,0,0,sales,low
0.4,0.43,middle,128,middle,0,0,0,support,medium
0.24,0.62,many,199,long,0,0,0,sales,low
0.41,0.48,many,165,long,0,0,0,IT,medium
0.64,0.71,middle,231,long,0,0,0,technical,medium
0.75,0.5,many,98,long,0,0,0,hr,medium
0.67,0.63,middle,241,middle,0,0,0,marketing,medium
0.64,0.94,middle,148,short,0,0,0,product_mng,medium
0.97,0.9,middle,255,short,0,0,0,technical,low
0.48,0.55,many,262,middle,1,0,0,RandD,high
0.88,0.58,little,123,long,0,0,0,sales,low
0.83,0.94,middle,160,middle,0,0,0,support,low
0.73,0.97,middle,245,short,0,0,1,hr,medium
0.39,0.56,many,228,long,0,0,0,technical,medium
0.98,0.86,little,219,long,0,0,0,sales,low
0.47,0.53,middle,111,long,0,0,0,RandD,medium
0.87,0.52,middle,237,middle,0,0,0,support,low
0.92,0.65,middle,176,middle,0,0,0,IT,low
0.76,0.45,many,147,short,0,0,0,product_mng,medium
0.19,0.93,middle,110,long,0,0,0,technical,medium
0.61,0.42,middle,145,long,0,0,1,sales,medium
0.94,0.76,middle,257,long,1,0,0,management,low
0.8,0.84,middle,195,middle,0,0,0,support,medium
0.41,0.5,many,257,long,1,0,0,support,low
0.75,0.59,middle,242,middle,0,0,0,marketing,medium
0.58,0.73,many,205,long,0,0,0,IT,low
0.71,0.5,middle,201,short,0,0,0,sales,low
0.22,0.96,middle,213,middle,0,0,0,support,high
0.72,0.63,middle,223,short,1,0,0,sales,medium
0.55,0.72,many,232,long,0,0,0,sales,low
0.88,0.95,many,234,middle,0,0,0,IT,low
0.74,0.74,little,254,middle,0,0,0,product_mng,low
0.72,0.89,middle,221,middle,0,0,0,sales,low
0.69,0.52,middle,186,middle,0,0,0,IT,medium
0.5,0.64,many,195,short,0,0,0,sales,low
0.57,0.97,many,126,long,0,0,0,sales,medium
1,0.77,many,269,middle,0,0,0,sales,low
0.68,0.92,little,184,long,0,0,0,sales,medium
0.54,0.53,middle,251,short,0,0,0,sales,low
0.72,1,middle,197,middle,0,0,0,IT,medium
0.91,0.88,middle,189,short,0,0,0,support,medium
0.51,0.58,little,218,short,1,0,0,technical,low
0.85,0.5,middle,168,short,1,0,0,marketing,medium
0.55,0.69,many,193,short,0,0,0,support,low
0.24,0.81,many,263,long,0,0,0,management,high
0.54,0.53,many,183,middle,0,0,0,IT,low
0.65,0.95,middle,190,middle,0,0,0,technical,low
0.4,0.59,middle,207,long,0,0,0,sales,high
0.8,0.4,many,199,long,1,0,0,support,high
0.91,0.6,many,235,long,1,0,0,marketing,low
0.19,0.8,many,249,long,0,0,0,sales,low
0.48,0.71,little,162,middle,1,0,0,sales,high
0.18,0.67,many,209,long,0,0,0,sales,medium
0.85,0.79,many,138,short,0,0,0,technical,medium
0.67,0.63,middle,227,middle,0,0,0,technical,medium
0.73,0.93,middle,249,short,0,0,0,IT,medium
0.94,0.58,many,216,middle,0,0,0,management,low
0.7,0.53,middle,215,long,1,0,0,technical,medium
0.9,0.88,many,256,long,0,0,0,support,medium
0.83,0.54,many,219,middle,0,0,0,product_mng,medium
0.63,0.71,many,244,short,0,0,0,support,low
0.98,0.66,middle,154,short,0,0,0,hr,medium
0.25,0.68,many,279,long,1,0,0,IT,medium
0.91,0.66,middle,168,middle,0,0,0,technical,medium
0.15,0.84,many,275,long,0,0,0,marketing,low
0.94,0.47,many,131,long,0,0,0,technical,medium
0.66,0.99,many,244,middle,0,0,0,technical,medium
0.66,0.54,little,136,short,0,0,0,technical,low
0.59,0.39,many,200,long,0,0,0,product_mng,medium
0.9,0.85,middle,158,long,0,0,0,marketing,medium
0.53,0.83,many,246,middle,0,0,0,IT,high
0.94,0.71,many,189,middle,0,0,0,support,medium
0.9,0.64,many,139,middle,1,0,0,management,medium
0.72,0.76,many,189,short,0,0,0,support,medium
0.67,0.66,many,272,middle,0,0,0,sales,low
0.85,0.81,many,260,middle,0,0,0,product_mng,medium
0.95,0.96,middle,220,middle,0,0,0,RandD,low
0.61,0.69,many,160,short,1,0,0,support,high
0.9,0.77,many,273,short,0,0,0,technical,low
0.86,0.81,many,179,middle,0,0,0,sales,medium
0.65,0.77,little,248,middle,0,0,0,support,low
1,0.86,little,264,middle,0,0,0,IT,medium
0.41,0.96,many,171,long,1,0,0,support,medium
0.66,0.99,many,244,middle,0,0,0,technical,medium
0.85,0.94,many,235,long,0,0,0,sales,low
0.4,0.99,many,214,long,1,0,0,support,medium
0.71,0.54,middle,249,middle,0,0,0,marketing,medium
0.79,0.58,many,165,middle,0,0,0,support,low
0.62,0.6,middle,171,short,0,0,0,sales,low
0.52,0.93,little,243,middle,0,0,0,accounting,high
0.77,0.75,many,223,middle,0,0,0,technical,medium
0.52,0.98,many,265,middle,0,0,0,product_mng,medium
0.47,0.51,many,190,long,0,0,1,RandD,medium
0.59,0.62,middle,166,short,0,0,0,sales,low
0.72,0.67,many,147,short,0,0,0,technical,medium
0.67,0.78,many,241,long,0,0,1,hr,medium
0.48,0.56,little,151,middle,0,0,0,hr,medium
0.14,0.41,many,114,middle,0,0,0,sales,low
0.71,0.88,middle,140,short,0,0,0,technical,low
0.22,0.74,middle,199,long,0,0,0,accounting,medium
0.52,0.98,many,265,middle,0,0,0,product_mng,medium
0.6,0.96,many,99,long,0,0,0,RandD,medium
0.51,0.88,middle,202,long,0,0,0,hr,low
0.54,0.41,middle,175,middle,0,0,0,sales,medium
0.4,0.98,many,154,middle,0,0,0,product_mng,low
0.75,0.7,many,179,short,0,0,0,marketing,low
0.53,0.71,many,227,middle,0,0,0,technical,low
0.92,0.56,many,197,short,1,0,0,product_mng,medium
0.75,0.9,many,186,long,0,0,0,product_mng,low
0.53,1,middle,164,long,0,0,0,IT,medium
0.5,0.74,middle,155,middle,0,0,0,RandD,medium
0.69,0.56,middle,240,short,0,0,0,support,medium
0.51,0.96,many,268,long,0,0,0,sales,low
0.48,0.98,middle,259,long,0,0,0,IT,medium
0.68,0.59,many,147,short,0,0,0,marketing,medium
0.99,0.99,many,163,long,0,0,0,product_mng,medium
0.52,0.85,many,173,short,0,0,0,support,high
0.98,0.89,many,218,short,0,0,0,sales,medium
0.65,0.71,many,186,short,0,0,0,IT,low
0.67,0.91,middle,147,middle,0,0,0,technical,medium
0.84,0.73,many,197,middle,0,0,1,technical,low
0.72,0.73,many,211,short,0,0,0,technical,medium
0.48,0.77,many,250,short,0,0,1,RandD,medium
0.72,0.69,many,147,middle,0,0,0,sales,medium
1,0.98,middle,177,short,0,0,0,management,low
0.96,0.57,middle,151,short,0,0,0,sales,low
0.94,0.47,many,131,long,0,0,0,technical,medium
0.89,0.75,middle,167,short,0,0,0,technical,low
0.85,0.69,middle,194,long,0,0,0,sales,medium
0.19,0.64,many,181,long,1,0,0,support,medium
0.89,1,many,226,short,1,0,0,technical,low
0.39,0.75,many,286,long,0,0,0,IT,low
0.43,0.96,middle,109,long,0,0,0,technical,low
0.84,0.84,many,261,long,0,0,0,product_mng,low
0.63,0.6,many,258,middle,0,0,0,sales,medium
0.78,0.68,many,189,middle,0,0,0,sales,medium
0.91,0.75,little,147,middle,0,0,0,marketing,low
0.77,0.57,many,238,middle,0,0,0,sales,high
0.49,0.49,many,212,long,0,0,0,product_mng,medium
0.92,0.78,middle,194,middle,0,0,0,technical,medium
0.75,0.84,many,222,middle,1,0,0,IT,medium
0.89,0.84,little,252,middle,0,0,0,technical,medium
0.36,0.4,many,114,long,1,0,0,technical,low
0.89,0.73,middle,210,short,0,0,0,hr,low
0.96,0.81,many,211,middle,0,0,0,sales,high
0.59,0.69,middle,162,middle,0,0,0,technical,low
0.81,0.87,many,241,middle,0,0,0,accounting,low
0.79,0.97,many,113,short,1,0,0,product_mng,medium
0.86,0.9,many,180,long,0,0,0,product_mng,medium
0.7,0.88,many,191,middle,1,0,0,support,low
0.99,0.71,middle,191,middle,0,0,0,IT,low
0.64,0.5,many,253,long,0,0,1,management,high
0.57,0.97,many,126,long,0,0,0,sales,medium
0.49,0.89,little,233,long,1,0,0,sales,medium
0.46,0.47,many,101,long,0,0,0,hr,low
0.89,0.96,middle,122,long,0,0,0,hr,low
0.61,0.42,little,103,long,0,0,0,marketing,medium
0.7,0.54,many,263,middle,0,0,0,technical,low
0.2,0.76,many,188,middle,0,0,0,IT,low
0.92,0.88,middle,184,middle,1,0,0,technical,low
0.73,0.77,middle,230,short,0,0,0,sales,low
0.79,0.85,many,100,long,0,0,0,support,medium
0.76,0.56,many,137,middle,0,0,0,IT,low
0.62,0.97,little,271,middle,0,0,0,sales,low
0.78,0.52,many,192,middle,1,0,0,technical,low
0.83,0.69,many,151,short,0,0,0,support,low
0.6,0.83,middle,230,middle,0,0,0,support,medium
0.54,0.47,little,193,long,0,0,0,sales,medium
0.66,0.92,little,102,long,0,0,0,product_mng,medium
0.55,0.84,many,200,long,0,0,0,IT,low
0.41,0.59,little,182,middle,0,0,0,technical,medium
0.62,0.7,many,180,long,0,0,0,product_mng,high
0.64,0.67,little,223,middle,0,0,0,product_mng,medium
0.78,0.53,many,177,short,0,0,0,accounting,low
0.17,0.55,many,194,middle,0,0,0,product_mng,low
0.62,0.71,middle,177,middle,1,0,0,IT,low
0.93,0.9,many,256,long,0,0,0,technical,low
0.99,0.7,little,182,long,0,0,0,accounting,medium
0.2,0.58,middle,209,long,0,0,0,hr,medium
0.61,0.92,middle,222,long,0,0,0,sales,medium
0.89,0.57,middle,113,middle,0,0,0,technical,low
1,0.89,middle,189,middle,0,0,0,sales,low
0.82,0.56,little,227,long,1,0,0,management,high
0.89,0.73,many,171,long,0,0,0,RandD,medium
0.56,0.76,many,189,short,0,0,0,support,low
0.23,0.4,many,110,long,1,0,0,marketing,low
0.91,0.75,little,147,middle,0,0,0,marketing,low
0.55,0.93,many,239,long,0,0,0,management,low
0.86,0.63,middle,271,short,0,0,0,sales,low
0.32,0.77,many,112,long,0,0,0,IT,medium
0.52,0.62,middle,275,short,0,0,0,IT,high
0.94,0.78,middle,184,middle,1,0,0,technical,medium
0.69,0.98,middle,261,long,0,0,0,sales,medium
0.83,0.51,many,143,long,0,0,0,sales,medium
0.84,0.67,middle,139,short,0,0,0,technical,low
0.23,0.84,many,140,long,0,0,0,IT,low
0.48,0.77,many,274,long,0,0,0,product_mng,medium
0.64,0.78,many,159,long,0,0,0,management,medium
0.64,0.86,many,274,short,1,0,0,sales,low
0.7,0.99,middle,167,middle,0,0,0,sales,low
0.7,0.76,middle,173,short,0,0,0,product_mng,low
0.75,0.56,many,231,short,0,0,0,RandD,low
0.85,0.69,middle,263,middle,0,0,0,sales,medium
0.88,0.76,middle,223,middle,0,0,0,sales,medium
0.23,0.67,many,163,long,0,0,1,support,low
0.62,0.49,many,175,middle,0,0,0,technical,medium
0.63,0.93,many,233,middle,0,0,0,IT,medium
0.71,0.55,many,224,middle,0,0,0,hr,medium
0.88,0.9,little,233,middle,0,0,0,support,low
0.59,0.75,many,266,middle,0,0,0,accounting,medium
0.8,0.53,middle,217,middle,0,0,0,management,high
0.97,0.61,many,262,middle,1,0,1,marketing,medium
0.66,0.9,middle,217,long,0,0,0,product_mng,medium
0.6,0.82,many,272,middle,0,0,0,support,low
0.81,0.51,many,271,short,0,0,0,sales,low
0.6,0.71,middle,195,short,0,0,0,sales,low
0.91,0.6,many,235,long,1,0,0,marketing,low
0.72,0.79,many,154,middle,0,0,0,IT,medium
0.66,0.91,many,234,short,1,0,0,IT,medium
0.34,0.46,little,169,short,1,0,0,support,low
0.99,0.82,middle,255,short,0,0,0,product_mng,medium
0.92,0.98,middle,257,middle,0,0,1,sales,medium
0.72,0.89,middle,221,middle,0,0,0,sales,low
0.94,0.59,middle,151,short,0,0,0,sales,low
0.94,0.64,many,247,long,0,0,0,sales,medium
0.72,0.67,many,147,short,0,0,0,technical,medium
0.81,0.84,many,143,short,0,0,0,technical,medium
0.64,0.55,many,215,short,0,0,0,sales,low
0.15,0.74,many,212,short,0,0,0,sales,low
0.84,0.84,many,266,middle,0,0,0,support,low
0.95,0.71,many,151,long,0,0,0,sales,medium
0.65,0.64,many,206,middle,0,0,0,technical,low
0.48,0.51,many,152,long,0,0,0,accounting,high
0.67,0.7,many,222,middle,0,0,0,management,low
0.52,0.96,many,171,short,0,0,0,sales,medium
0.12,0.81,many,287,long,0,0,0,sales,medium
1,0.79,many,171,long,0,0,0,IT,medium
0.66,0.52,middle,149,long,1,0,0,sales,medium
0.8,0.81,many,248,short,1,0,0,RandD,low
0.93,0.73,middle,252,long,0,0,0,product_mng,high
0.97,0.63,many,151,middle,0,0,1,management,medium
0.56,0.41,many,152,middle,0,0,0,sales,medium
0.58,0.84,many,206,long,0,0,1,management,high
0.68,0.55,middle,213,middle,0,0,0,product_mng,medium
0.78,0.79,middle,203,short,0,0,0,sales,low
0.94,0.67,middle,142,middle,0,0,0,technical,medium
0.68,0.73,middle,257,middle,0,0,0,sales,low
0.95,0.81,many,263,middle,0,0,0,support,medium
0.53,0.62,many,201,middle,0,0,0,support,medium
0.85,0.88,middle,235,short,0,0,0,technical,medium
1,0.76,many,246,middle,1,0,1,support,medium
0.54,0.69,middle,141,long,0,0,0,sales,low
0.8,0.4,many,199,long,1,0,0,support,high
0.7,0.9,many,246,short,0,0,0,support,medium
0.67,0.64,middle,198,short,1,0,0,management,medium
0.66,0.95,many,192,long,0,0,0,sales,medium
0.28,0.83,many,279,long,0,0,0,technical,medium
0.84,0.54,many,156,long,0,0,0,sales,high
0.65,0.89,many,223,middle,1,0,0,accounting,medium
0.35,0.47,many,151,long,0,0,0,management,medium
0.74,0.8,middle,219,short,0,0,0,marketing,medium
0.56,0.62,middle,154,short,0,0,0,sales,low
0.61,0.77,many,252,short,0,0,0,sales,low
0.69,0.68,many,167,middle,0,0,0,technical,low
0.19,0.58,many,182,short,0,0,0,technical,medium
0.86,0.91,many,147,middle,0,0,0,technical,medium
0.65,0.89,many,204,long,1,0,0,support,low
0.89,0.77,many,232,middle,0,0,0,sales,low
0.13,0.5,middle,137,long,0,0,0,RandD,low
0.5,0.81,middle,148,short,0,0,0,sales,low
0.7,0.79,many,145,middle,0,0,0,accounting,medium
0.65,0.78,many,238,long,1,0,0,hr,low
0.57,0.89,many,255,middle,1,0,0,technical,low
0.55,0.61,middle,209,middle,0,0,0,technical,low
0.22,0.76,many,176,long,1,0,0,product_mng,high
0.81,0.67,many,225,middle,0,0,0,sales,low
0.79,0.48,many,200,middle,0,0,0,sales,low
0.9,0.74,middle,193,middle,0,0,0,technical,medium
0.81,0.84,middle,198,short,0,0,0,technical,low
0.64,0.61,middle,263,middle,0,0,0,support,low
0.12,0.42,middle,110,short,0,0,0,accounting,medium
0.6,0.66,many,143,short,0,0,0,technical,low
0.59,0.94,many,157,long,1,0,0,management,medium
0.22,0.61,middle,148,long,0,0,0,sales,medium
0.67,0.49,middle,247,long,0,0,0,sales,medium
0.24,0.53,many,165,long,0,0,0,hr,low
0.86,0.61,many,221,short,0,0,0,marketing,medium
0.54,0.63,middle,211,middle,0,0,0,RandD,low
0.99,0.67,many,153,short,0,0,0,RandD,low
0.84,0.51,many,141,short,1,0,0,sales,low
0.73,0.91,many,248,short,1,0,0,technical,medium
0.96,0.5,middle,217,short,1,0,0,IT,low
0.79,0.44,little,236,middle,0,0,0,IT,medium
0.73,0.74,many,199,short,0,0,0,sales,medium
0.87,0.55,middle,233,middle,0,0,0,technical,medium
0.85,0.48,many,214,middle,0,0,0,sales,medium
0.4,0.43,middle,128,middle,0,0,0,support,medium
0.92,0.98,many,161,middle,0,0,0,technical,medium
0.38,0.52,little,171,middle,0,0,0,accounting,medium
0.64,0.94,middle,204,short,0,0,0,technical,high
0.75,0.63,many,261,middle,1,0,0,marketing,low
0.85,0.9,many,247,short,0,0,0,technical,medium
0.72,0.63,middle,176,middle,1,0,0,technical,low
0.87,0.95,many,251,middle,0,0,0,technical,medium
0.72,0.98,middle,211,short,0,0,0,IT,low
0.49,0.6,middle,214,short,0,0,0,sales,low
0.96,0.51,many,237,middle,0,0,0,sales,low
0.76,0.52,little,148,middle,0,0,0,sales,high
0.64,0.58,many,115,long,0,0,0,support,low
0.72,0.79,middle,221,middle,0,0,0,product_mng,high
0.5,0.58,many,96,middle,0,0,0,sales,low
0.68,0.51,many,158,middle,0,0,0,technical,medium
0.97,0.93,middle,153,short,0,0,0,technical,low
0.85,0.67,middle,176,short,0,0,0,IT,medium
0.59,0.92,many,196,short,0,0,0,RandD,medium
0.82,0.49,many,276,long,0,0,0,support,low
0.54,0.91,middle,142,short,0,0,0,support,low
0.51,0.63,many,260,short,0,0,0,product_mng,high
0.68,0.61,many,271,short,0,0,0,IT,high
0.23,0.94,many,142,long,0,0,0,sales,medium
0.65,0.77,little,248,middle,0,0,0,support,low
0.71,0.55,many,262,middle,0,0,0,support,medium
0.66,0.5,middle,139,long,1,0,0,sales,low
0.57,0.45,middle,189,short,0,0,0,technical,medium
0.77,0.86,many,238,middle,0,0,0,management,high
0.22,0.69,middle,212,middle,0,0,0,sales,medium
0.57,0.95,middle,274,long,0,0,0,sales,low
0.79,0.6,many,161,middle,0,0,0,technical,high
0.14,0.38,many,115,long,1,0,0,marketing,high
0.55,0.69,middle,225,short,0,0,0,sales,medium
0.15,0.81,middle,191,long,0,0,0,management,medium
0.67,0.6,middle,157,middle,0,0,0,marketing,low
0.93,0.9,many,256,long,0,0,0,technical,low
0.49,0.93,middle,226,middle,0,0,0,sales,low
0.26,0.98,many,161,long,0,0,0,IT,medium
0.53,0.68,middle,258,middle,0,0,0,IT,low
0.27,0.76,many,108,long,0,0,0,sales,medium
0.99,0.84,many,142,long,0,0,0,technical,high
0.86,0.51,middle,230,middle,0,0,0,support,medium
0.67,0.68,middle,189,middle,0,0,0,sales,low
0.99,0.89,middle,273,short,0,0,0,sales,medium
0.9,0.76,middle,255,long,0,0,0,product_mng,low
0.79,0.77,many,171,short,0,0,0,RandD,low
0.61,0.75,middle,140,middle,0,0,0,RandD,low
0.6,0.53,many,228,middle,0,0,0,sales,medium
0.2,0.99,many,151,middle,1,0,0,support,low
0.89,0.91,many,190,short,0,0,0,product_mng,medium
0.58,0.77,middle,180,short,0,0,0,accounting,high
0.74,0.52,middle,170,middle,0,0,0,support,low
0.38,0.43,middle,188,long,0,0,0,sales,medium
0.62,0.49,many,174,middle,0,0,0,technical,low
0.79,0.87,middle,218,middle,0,0,0,support,medium
0.73,0.58,many,230,middle,0,0,0,sales,low
1,0.84,middle,185,middle,0,0,0,product_mng,medium
0.35,0.69,middle,141,short,1,0,0,support,low
0.64,0.9,many,266,middle,0,0,0,support,low
0.69,0.69,many,160,middle,0,0,0,IT,medium
0.86,0.81,many,179,middle,0,0,0,sales,medium
0.85,0.5,many,159,short,0,0,1,technical,medium
0.14,0.41,many,114,middle,0,0,0,sales,low
0.93,0.94,many,188,middle,0,0,0,support,medium
0.79,0.65,many,215,short,1,0,0,sales,medium
0.99,0.99,middle,228,long,0,0,0,IT,low
0.83,0.61,many,262,long,0,0,0,accounting,low
0.73,0.93,middle,249,short,0,0,0,IT,medium
